balance,duration,pdays,age,job,marital,education,default,housing,loan,contact,day,month,campaign,previous,poutcome
0.8609737457790229,-1.4470812000107716,-1.6756047765544062,28,1,2,3,0,1,0,0,4,5,2,1,0
-0.7845434396497303,-1.140523100787801,0.9980453038195691,36,9,2,2,0,0,0,0,26,5,1,2,0
-0.40178183347391166,0.29193929012680625,-1.129961903008697,33,0,2,2,0,1,0,0,14,4,1,2,0
0.31544902669666447,1.0444000791286427,1.461841746333422,47,5,1,1,0,0,1,1,8,5,2,3,0
0.528293097420601,-0.1651109668965315,1.407277458978851,43,9,0,2,0,0,0,0,25,5,2,1,1
-0.8972255947388732,-0.8952766214094247,1.5618762731501354,43,1,1,1,0,1,0,0,14,5,2,3,1
-0.6977960662874536,-0.5719971713197468,1.5709703210425638,37,7,0,2,0,1,0,0,14,5,1,1,0
-0.9133230454658936,-0.36576717729702124,0.7434119628315714,35,1,2,2,0,1,0,0,9,2,3,1,1
2.610230058115241,-0.36576717729702124,-0.9207988014828418,47,3,1,2,0,1,0,0,5,8,3,2,0
0.04984108970082768,-0.47166906611950193,1.7164750873214196,41,10,1,2,0,1,1,1,9,12,3,2,0
0.6338208299644015,1.7466968155303568,-0.9662690409449842,49,1,1,2,0,1,0,0,4,8,2,4,2
-0.5323500449264106,-0.4493739316305586,-0.12052258694913487,69,5,1,2,0,0,0,1,10,9,2,2,2
-0.1889377627499751,0.4703003660383527,0.8798226812179988,37,0,2,2,0,1,0,0,8,4,1,1,0
-0.7756004114680524,-1.23527742236581,1.5345941294728498,55,4,1,3,0,0,0,1,11,5,2,3,0
0.5497563650566283,-1.0847852645654428,1.425465554763708,28,7,2,2,0,1,0,0,18,5,1,2,0
1.2025974223191227,2.922765159822116,-0.44790831107656043,50,4,1,3,0,0,0,0,28,1,2,1,1
-0.15942576975043768,-0.9398668903873113,-0.12052258694913487,27,4,2,2,0,0,0,0,12,7,2,1,2
-0.8480389397396442,-0.7447844636090574,-0.5752249815705592,32,2,1,2,0,1,0,0,21,11,1,1,0
2.9259189529284746,-1.1126541826766219,0.4705905260587168,38,4,1,3,0,1,0,0,6,5,2,2,0
0.0954505334273855,-0.31002934107466296,0.8343524417558563,62,4,1,2,0,0,0,0,2,9,1,3,1
-0.24617314311271435,-0.28216042296348387,0.5797191007678587,40,1,1,2,0,1,1,0,2,2,1,3,1
-0.8104782213765965,-0.7280631127423499,-0.44790831107656043,42,7,1,2,0,1,1,0,17,4,1,2,0
-0.9133230454658936,-0.917571755898368,0.3159917118874325,47,10,0,2,0,0,1,0,30,1,2,8,1
-0.6718612845605875,0.22505388665997633,1.2435845969151382,35,1,1,2,0,1,1,0,6,4,2,1,0
-0.3436521502930046,0.2696441556378629,-0.720729747849415,29,4,2,3,0,1,0,0,3,6,1,1,0
0.7232511117811815,-0.17068475051876733,-0.1750868743037058,49,7,1,1,0,1,0,0,13,8,1,1,2
-0.5225127139265647,2.3988294993319483,1.3254310279469947,36,0,0,2,0,1,0,0,14,5,2,1,2
-0.9133230454658936,-0.8005222998314157,-1.0390214240844122,34,3,1,3,0,0,0,0,18,8,1,2,0
1.6354399863123383,0.04669281074842989,-1.4391595313512655,73,5,1,2,0,0,0,0,17,11,1,8,0
-0.40804195320108627,-0.7726533817202366,-0.9571749930525557,58,5,1,1,0,0,0,1,8,10,1,1,2
1.183817063137599,1.1112854825954726,1.3254310279469947,39,0,2,2,0,1,0,0,8,5,2,2,0
-0.9392578271927597,-1.396917147410649,0.6160952923375727,41,4,1,3,0,0,0,0,29,1,2,2,0
-0.6808043127422655,0.8994817049505113,0.679753627584572,29,0,2,2,0,1,0,0,4,2,2,2,0
-0.28194525583942637,1.6519424939523477,1.7073810394289912,46,6,1,2,0,0,0,0,21,5,1,3,0
-0.7961693762859118,-0.4605214988750303,2.080237003018559,33,4,2,3,0,1,0,0,12,10,3,2,0
1.7570651695831592,-0.38806231178596456,0.29780361610257555,57,4,0,2,0,0,0,0,17,12,2,1,0
-0.37852996020154883,2.6217808442213815,-0.14780473062642033,24,9,2,2,0,0,0,0,12,5,1,2,2
-0.7094220029236351,-0.3323244755636063,1.516406033687993,30,1,2,2,0,0,0,0,5,2,1,1,0
-0.38657868556505903,1.26177764039584,-0.4660964068614174,56,9,1,2,0,1,0,0,23,10,1,2,2
-0.04316640338862359,0.14702091594867475,1.725569135213848,63,9,1,2,0,0,0,0,25,2,1,1,2
-0.355278086929186,0.715546845416729,0.7070357712618575,46,4,0,3,0,0,0,0,18,3,1,1,1
-0.40088753065574384,-1.30216282583264,0.6433774360148581,31,1,2,2,0,1,0,1,5,2,1,2,0
0.04358096997365307,-1.4582287672552432,1.443653650548565,29,0,2,2,0,1,0,0,19,5,1,1,1
-0.025280347025267578,-0.984457159365198,-0.9571749930525557,22,10,2,3,0,0,0,0,28,7,3,1,1
1.6667405849482113,-0.5162593350973885,-1.41187738767398,35,4,0,3,0,0,0,0,13,8,3,8,1
-0.9133230454658936,-0.917571755898368,1.498217937903136,57,5,1,2,0,1,0,0,5,5,1,4,0
1.5630014580407465,-1.045768779209792,-0.6116011731402732,59,4,1,1,0,1,0,0,19,11,1,2,0
-0.8999085031933766,-0.36576717729702124,1.3436191237318516,32,9,1,3,0,0,0,0,14,5,1,1,0
-0.49031781247252393,-0.6110136566753975,-1.0663035677616977,54,9,1,2,0,0,1,0,2,11,1,1,0
-0.7317795733778301,1.7634181663970643,-0.1750868743037058,36,4,1,3,0,0,0,0,23,7,3,2,2
-0.18267764302280048,2.867027323599758,-0.13871068273399184,48,10,1,2,0,0,0,0,16,7,3,5,2
-0.844461728466973,1.8247297862416583,1.2890548363772807,26,7,1,2,0,1,0,0,15,5,1,4,0
-0.04406070620679139,-1.045768779209792,-0.21146306587341976,49,9,0,2,0,0,0,0,16,11,3,2,0
-0.543975981562592,-0.22084880311888977,-0.13871068273399184,38,4,1,3,0,0,0,0,13,10,2,3,2
-0.7943807706495761,0.6096449565942483,-0.1023344911642779,34,9,1,2,0,0,0,0,15,11,2,5,2
2.8812038120200847,0.5316119858829468,0.47968457395114533,60,9,1,1,0,1,0,0,4,2,1,1,0
-0.9133230454658936,-0.09265177980746576,0.9889512559271406,39,1,0,2,0,1,0,0,11,5,2,1,1
-0.3293433052023198,0.9998098101507561,-0.08414639537942092,71,5,1,3,0,0,0,1,3,9,1,1,2
-0.6808043127422655,-1.335605527566055,-0.42062616739927494,40,8,1,2,0,0,0,0,19,11,1,6,0
2.326736064756048,-1.2297036387435742,1.6346286562895633,36,1,2,2,0,0,0,0,12,11,1,1,2
-0.6119429957433448,-1.3411793111882908,1.5436881773652784,32,0,1,2,0,0,0,0,15,5,3,1,0
0.7035764497814899,-0.10379934705193741,2.13480129037313,29,4,2,3,0,0,0,0,7,7,2,1,2
0.44512293533099556,-0.3434720428080779,-0.9662690409449842,42,4,1,2,0,0,0,0,19,10,1,1,2
-0.9133230454658936,-0.5162593350973885,0.06135837089943488,50,4,1,3,0,0,0,0,30,1,1,1,0
-0.9097458341932224,-1.0401949955875562,0.5888131486602871,34,9,1,2,0,1,0,0,2,2,2,1,0
1.2097518448644653,-0.7280631127423499,0.09773456246914883,34,0,1,2,0,1,0,0,9,11,1,2,0
-0.8820224468300206,0.13029956508196727,-0.8480464183434139,31,0,1,2,0,0,0,0,13,8,2,1,2
-0.6119429957433448,-0.24871772123006888,0.5706250528754302,52,9,1,2,0,1,0,0,8,5,1,4,0
-0.64234929156105,-1.3467530948105266,-0.029582108024849996,34,4,1,3,0,1,0,0,29,1,1,2,0
-0.853404756648651,-0.4493739316305586,-0.1023344911642779,29,8,2,2,0,0,0,0,23,2,1,5,2
0.3655299845140613,-0.04806151082957916,-0.5752249815705592,67,5,1,1,0,0,0,1,26,5,2,5,2
-0.24259593184004313,-1.1516706680322728,-1.7301690639089773,48,1,1,2,0,0,0,0,5,2,2,2,1
-0.43397673492795247,0.39226739532705107,-0.9753630888374127,30,4,2,3,0,0,0,0,14,1,2,2,2
0.5470734566021248,-0.4549477152527944,-0.05686425170213546,55,0,1,2,0,0,0,0,11,1,1,2,2
-0.4160906785645965,-0.7670795980980007,-0.08414639537942092,36,9,0,2,0,1,0,0,18,11,3,1,0
-0.9133230454658936,0.39226739532705107,0.8343524417558563,54,7,0,2,0,0,0,0,18,3,1,3,2
0.8082098795071226,1.0889903481065293,-0.9207988014828418,28,8,2,2,0,0,0,0,25,11,1,2,0
0.29935157596964407,0.44243144792717354,-0.9298928493752703,53,4,1,3,0,1,0,0,9,11,2,4,0
0.09455623060921771,-1.3857695801661774,1.3709012674091372,31,1,1,1,0,1,0,1,13,5,1,1,0
1.8670644162177987,0.018823892637250757,0.8070702980785709,58,1,1,1,0,0,0,0,29,6,1,4,2
-0.26763641074874156,-0.8785552705427172,-0.9480809451601272,56,4,0,3,0,0,0,0,19,2,3,2,0
-0.1728403120229547,-0.755932030853529,0.0067940835448639545,26,4,2,3,0,1,0,0,17,8,1,1,0
-0.9133230454658936,-0.04806151082957916,-0.30240354479770465,45,1,2,2,0,1,0,0,16,10,1,3,0
-0.332920516474991,-0.30445555745242714,-0.9753630888374127,36,4,0,3,0,0,0,0,16,7,2,1,0
0.7178852948721748,-1.0011785102319053,1.143550070098425,37,9,1,2,0,1,0,0,3,7,2,2,1
-0.5645449463804514,-0.9565882412540188,-0.8571404662358424,27,4,2,3,0,0,0,0,9,2,2,2,0
1.2097518448644653,-0.12052069791864489,1.05260959117414,34,4,1,3,0,1,1,0,18,6,2,2,0
-0.8167383411037712,-0.37134096091925706,1.516406033687993,42,7,1,2,0,1,1,0,13,5,2,7,0
0.1902466321531724,0.48702171690506013,-0.9753630888374127,23,8,2,2,0,0,0,0,15,2,1,1,2
1.4950344438599936,-1.1238017499210935,-0.8571404662358424,53,4,1,2,0,0,0,0,5,3,1,1,0
1.057720365775939,-0.17068475051876733,0.5979071965527156,55,5,0,2,0,0,0,0,22,2,1,1,0
3.297054622468112,-0.042487727207343326,-0.2478392574431337,36,0,0,3,0,0,0,0,3,12,1,1,0
0.09813344188188891,-0.5719971713197468,-0.4933785505387029,30,1,1,2,0,1,1,0,18,11,1,5,0
-0.7210479395598165,0.18603740130432553,-0.9389868972676988,20,8,2,2,0,0,0,0,24,11,1,5,2
0.11154798415440592,-0.18183231776323897,-0.9662690409449842,67,5,1,2,0,0,0,0,13,11,1,2,0
-0.12365365702372565,-1.0011785102319053,-0.8389523704509854,31,4,0,3,0,1,0,0,5,3,2,1,0
-0.41698498138276424,-0.4883904169862094,1.516406033687993,33,0,2,2,0,1,0,0,9,9,1,1,2
-1.3577915460952905,-0.41593122989714365,-0.20236901798099127,45,6,1,3,0,1,1,0,15,5,1,1,0
0.04805248406449208,1.323089260240434,-0.12961663484156336,27,9,2,3,0,0,0,0,2,9,2,1,2
-0.9079572285568868,-0.42150501351937947,-0.13871068273399184,62,6,0,3,0,1,0,0,13,10,1,4,2
-0.875762327102846,-1.3411793111882908,1.3072429321621377,51,1,1,1,0,1,0,0,12,5,2,3,0
-0.853404756648651,0.20833253579326885,0.0067940835448639545,28,8,2,2,0,0,0,0,20,8,3,2,1
1.0344684925035763,-0.17625853414100315,-0.5388487900008453,29,9,2,3,0,0,0,0,22,10,2,1,1
-0.8024294960130863,1.3342368274849057,-0.5843190294629877,59,2,1,1,0,1,0,0,18,11,3,7,0
1.3653605352256626,1.5906308741077537,1.5436881773652784,47,1,1,2,0,1,0,0,11,5,1,1,1
-0.5332443477445783,-0.404783662652672,0.5069667176284308,52,9,1,2,0,1,0,0,28,1,2,3,0
-0.5386101646535851,-1.1126541826766219,1.5527822252577068,40,0,1,2,0,1,1,0,12,5,1,1,0
-0.6396663831065467,-1.1460968844100368,1.5527822252577068,41,1,1,2,0,1,0,1,11,5,1,2,0
0.6794302736909593,1.7801395172637717,-0.13871068273399184,33,4,2,3,0,0,0,0,8,10,2,1,2
0.0820359911548685,-0.34904582643031373,-0.14780473062642033,37,4,1,3,0,0,0,0,2,3,1,1,2
-0.0628410653883152,-0.34904582643031373,1.2799607884848523,72,5,1,2,0,0,1,0,12,3,3,1,0
-0.12454795984189344,-1.045768779209792,-0.13871068273399184,33,0,1,3,0,0,0,0,22,4,1,4,0
-0.38657868556505903,0.04669281074842989,-1.4027833397815517,34,4,1,3,0,0,0,0,1,9,1,3,1
-0.37495274892887764,0.5483333367496542,-0.4388142631841319,55,0,1,2,0,0,0,0,4,2,2,6,2
-0.4643830307456577,0.4145625298159944,0.0067940835448639545,29,4,2,3,0,0,0,0,12,4,2,3,1
-0.14422262184158507,-1.0903590481876786,0.8798226812179988,44,2,1,2,0,1,1,0,6,5,2,5,0
2.332101881665055,1.0165311610174637,-0.23874520955070522,66,5,1,1,0,0,0,0,2,2,1,2,1
1.7642195921285015,0.3699722608381078,-0.20236901798099127,34,1,1,2,0,1,0,0,15,5,1,1,0
1.6667405849482113,0.12472578145973146,-0.384249975829561,34,4,0,3,0,0,0,0,10,2,2,4,1
2.1228350222137897,-1.1126541826766219,-0.09324044327184941,45,9,1,2,0,1,0,0,18,11,1,1,0
-0.25243326283988893,-0.6667514928977558,1.5073119857955644,57,1,2,1,0,1,0,0,14,5,2,1,0
1.6890981554024063,0.7880060325057947,-0.775294035203986,50,4,1,2,0,0,0,1,19,11,1,1,0
0.4334969986948142,-0.2933079902079555,-0.9389868972676988,24,4,2,3,0,0,0,0,12,6,2,4,2
-0.24527884029454652,-1.2241298551213384,-0.9117047535904133,34,4,2,3,0,0,0,0,31,8,2,1,0
-0.5064152631995443,-0.43265258076385116,-1.4755357229209796,29,1,2,3,0,0,0,1,27,5,2,1,2
-0.5547076153806055,-0.41035744627490783,-0.9571749930525557,27,9,2,3,0,0,0,0,6,8,3,2,2
-0.5815366999256396,-0.3769147445414929,-0.14780473062642033,52,9,1,2,0,1,1,0,21,4,2,1,2
-0.38657868556505903,-0.5218331187196243,0.4160262387041459,57,9,1,2,0,1,0,0,28,1,1,1,1
0.4987811044210636,-0.7169155454978783,-0.9753630888374127,28,6,2,3,0,0,0,0,13,1,1,3,0
-0.4938950237451951,-0.10379934705193741,-1.0208333282995552,25,8,2,2,0,0,0,0,21,8,1,1,1
0.43528560433114977,-0.6388825747865767,-1.0299273761919836,40,1,1,2,0,0,0,0,3,11,2,3,0
-0.8999085031933766,-0.66117770927552,1.3799953153015656,50,1,0,1,0,1,0,0,12,5,2,7,0
0.044475272791820876,-0.37134096091925706,-0.9753630888374127,49,9,1,3,0,0,0,0,16,9,1,1,2
0.7599175273260614,-0.17625853414100315,-0.9298928493752703,25,0,2,2,0,0,0,0,8,9,1,1,2
-0.8069010101039253,-0.14838961602982403,2.525845349747555,39,4,1,3,0,1,0,0,1,9,2,4,2
-0.9133230454658936,2.3653867975985334,-0.8025761788812714,46,4,1,3,0,0,0,0,18,11,2,3,1
-0.4688545448364967,0.16374226681538223,0.6524714839072866,44,0,1,2,0,1,0,0,3,2,3,2,1
-0.9133230454658936,-1.3857695801661774,-0.12052258694913487,40,7,1,2,0,1,0,0,21,11,1,2,0
-0.7210479395598165,0.20833253579326885,-0.9480809451601272,34,1,2,2,0,0,0,0,5,6,1,3,2
-0.633406263379372,-1.3913433637884132,-0.09324044327184941,49,2,1,3,0,1,0,0,17,11,2,2,0
-0.12007644575105444,1.2673514240180759,-1.6756047765544062,44,2,1,2,0,1,0,0,17,4,1,2,0
-0.33828633338399783,-1.2129822878768668,0.5251548134132877,40,4,1,2,0,1,0,0,17,4,2,1,0
-0.09056445275151702,-0.9008504050316606,-0.9389868972676988,33,0,1,2,0,0,0,0,16,11,1,2,0
-0.628934749288533,0.5093168513940034,-0.1568987785188488,38,9,1,2,0,0,0,0,4,2,1,5,0
-0.8417788200124696,-0.8172436506981231,1.2617726926999953,30,1,2,2,0,1,1,0,5,5,1,4,0
-0.7156821226508097,2.10341896735345,1.425465554763708,33,9,1,2,0,1,0,0,13,5,1,4,0
-0.7487713269230183,-1.0123260774763772,-1.748357159693834,26,1,2,2,0,0,0,0,3,2,2,1,1
1.3734092605891728,-0.8506863524315381,-0.07505234748699244,61,5,1,3,0,1,0,0,11,8,3,1,2
-0.7881206509224016,-1.0903590481876786,-0.6661654604948442,41,1,1,2,0,1,0,0,3,6,1,2,0
-0.7326738761959979,2.0030908621532046,-0.8571404662358424,49,7,1,2,0,1,0,0,17,11,2,1,0
2.892829748656266,-0.5106855514751527,-0.9662690409449842,60,7,1,3,0,1,0,0,16,11,1,4,2
-0.33739203056583,-0.9342931067650755,0.6615655317997151,33,4,1,3,0,1,1,0,3,2,2,2,0
-0.6629182563789094,-1.1349493171655651,-0.9389868972676988,41,4,1,2,0,1,0,0,2,6,1,2,2
2.166655860304012,-0.22084880311888977,-0.12052258694913487,59,5,0,3,0,0,0,0,10,8,1,2,2
-0.8542990594668187,-1.0569163464542637,-0.2569333053355622,34,9,0,3,0,0,1,0,5,2,1,2,0
-0.4482855800186373,0.9273506230616904,-1.6483226328771208,35,4,1,3,0,1,0,0,4,5,3,5,0
-0.5618620379259479,-0.6054398730531617,0.2068631371782907,56,5,1,2,0,0,1,0,26,7,1,2,0
1.892999197944665,0.6542352255721349,1.816509614138133,41,0,1,2,0,0,0,0,14,9,1,1,0
0.3834160408774173,0.35882469359363617,1.05260959117414,44,7,1,2,0,1,0,0,14,4,1,2,0
-0.7031618831964604,-0.8674077032982456,0.043170275114577904,47,9,1,1,0,0,0,0,2,3,2,1,1
-0.4867406011998527,-1.30216282583264,0.9707631601422837,29,9,0,2,0,1,1,0,11,5,1,1,0
-0.006499987843743764,-0.2877342065857197,-0.3296856884749901,54,4,1,3,0,0,1,0,30,4,1,2,0
-0.3069857347481248,-1.0067522938541413,-0.6752595083872727,44,9,2,3,0,0,0,0,3,2,1,2,1
-0.07088979075182542,-0.8283912179425947,-0.09324044327184941,41,4,2,2,0,0,0,0,27,10,1,1,2
-0.6101543901070092,-1.2742939077214608,1.4163715068712794,29,1,1,2,0,1,0,0,15,5,3,2,0
-0.6566581366517348,2.9339127270665877,0.39783814291928893,59,4,1,3,0,1,0,0,20,4,2,8,0
-0.7129992141963063,0.28079172288233456,-0.829858322558557,33,4,2,3,0,0,0,0,23,6,2,2,2
0.6248778017827235,-0.042487727207343326,0.679753627584572,27,4,2,3,0,0,0,0,3,11,2,1,0
-0.7460884184685149,-0.2041274522521823,-0.9571749930525557,28,4,2,3,0,0,0,0,10,9,1,2,2
2.44388973393603,-1.0346212119653204,-0.9117047535904133,27,8,2,2,0,0,0,0,15,3,3,1,1
0.4889437734212178,0.10243064697078814,-1.3027488129648384,46,1,1,2,0,1,0,0,2,6,1,6,1
-0.5126753829267189,-0.7838009489647082,0.8980107770028557,25,4,1,2,0,0,0,0,5,2,1,1,2
-0.40267613629207943,0.31980820823798534,-0.13871068273399184,65,5,1,2,0,1,0,0,20,10,1,2,2
0.2304902589707234,0.8604652195948604,1.443653650548565,55,5,1,2,0,1,0,0,13,5,3,8,1
0.6060974426011997,-0.4995379842306811,-1.0481154719768406,33,9,1,3,0,0,0,0,28,1,1,3,2
-0.55291900974427,1.7355492482858852,1.2890548363772807,57,0,1,2,0,1,0,0,18,5,1,2,1
-0.9133230454658936,-0.32675069194137046,0.7070357712618575,32,8,2,3,0,0,0,0,4,2,3,2,0
-0.7129992141963063,-1.2631463404769891,-1.0663035677616977,29,4,2,3,0,1,0,0,24,4,2,3,0
-0.4786918758363425,-0.10379934705193741,0.0067940835448639545,25,8,2,2,0,0,0,0,13,9,3,4,0
-0.7317795733778301,-0.14838961602982403,-0.6479773647099871,50,1,0,2,0,1,0,1,19,11,1,4,1
-0.8632420876484967,-0.09265177980746576,0.5433429091981448,32,0,1,2,0,1,0,0,2,2,1,1,1
-0.6262518408340296,-0.8283912179425947,1.943826284632132,35,0,2,2,0,0,0,0,21,7,1,3,1
-0.8820224468300206,-1.2018347206323952,-1.1754321424708394,34,0,1,3,0,1,0,0,15,10,1,2,0
-0.6995846719237893,2.086697616486742,1.4709357942258505,31,1,2,2,0,1,0,0,18,5,1,1,2
2.6585224102963023,1.6909589793079987,-0.1023344911642779,54,9,1,2,0,0,1,0,20,10,2,2,2
-0.3204002770206418,0.6542352255721349,0.6888476754770005,47,0,1,2,0,1,1,0,12,5,1,6,1
0.6409752525097439,1.90276275695296,1.4527476984409935,39,4,1,3,0,1,0,0,14,5,1,1,1
-0.7076333972872995,-0.9565882412540188,0.6706595796921435,37,4,2,3,0,1,1,0,2,2,2,1,0
-0.5967398478344922,-0.6388825747865767,-0.5934130773554163,32,4,2,3,0,0,0,0,4,3,2,5,1
1.1766626405922567,-0.2264225867411256,0.6160952923375727,51,3,1,2,0,1,0,0,16,4,2,3,1
0.9584527529593132,-0.3769147445414929,2.2348358171898433,32,1,2,2,0,0,0,0,24,9,2,1,0
-0.795275073467744,-0.17625853414100315,-1.2118083340405534,72,6,1,3,0,0,0,0,1,7,2,1,2
-0.26405919947607037,-1.4080647146551206,1.3072429321621377,30,4,2,3,0,1,0,0,16,4,1,3,0
-0.41519637574642865,-1.1182279662988577,1.2072084053454244,33,1,2,1,0,1,0,0,17,4,2,2,0
-0.9097458341932224,1.6017784413522254,0.8798226812179988,42,4,1,3,0,1,0,0,8,5,2,1,2
0.0820359911548685,-0.14838961602982403,-0.13871068273399184,37,4,1,3,0,0,0,0,1,9,2,2,2
-0.297148403748279,-1.079211480943207,0.9889512559271406,27,0,2,3,0,0,0,0,26,1,1,1,0
-0.8095839185584287,-0.13166826516311655,-0.13871068273399184,59,9,1,2,0,0,0,0,11,2,1,7,2
1.2097518448644653,-0.2710128557190122,-0.9662690409449842,34,0,1,2,0,1,0,0,9,2,2,3,2
1.0595089714122747,-0.14838961602982403,-0.9753630888374127,55,4,1,2,0,0,0,0,12,8,1,5,2
-0.8426731228306373,0.5706284712385975,1.743757230998705,41,10,2,3,0,0,0,1,9,11,1,2,2
2.36250817748276,0.7378419799056724,0.13411075403886277,47,4,1,3,0,0,0,0,29,10,2,3,2
-0.6217803267431906,0.8827603540838038,0.29780361610257555,28,4,2,2,0,0,0,0,11,10,1,1,2
-0.85787627073949,-1.0569163464542637,0.5979071965527156,33,4,1,3,0,1,0,0,2,2,1,1,0
-0.9133230454658936,-0.7782271653424724,0.22505123296314766,56,9,1,2,0,1,1,0,29,4,1,3,1
0.8815427105968823,-0.10937313067417324,-0.14780473062642033,26,1,2,2,0,0,0,0,13,7,3,2,2
1.8303980006729188,0.4368576643049377,-0.029582108024849996,37,9,0,2,0,1,1,0,20,11,2,1,1
-0.7076333972872995,-0.6388825747865767,0.10682861036157731,57,5,1,2,0,0,0,0,6,4,2,3,0
0.8994287669602383,1.8247297862416583,-0.9662690409449842,68,5,0,1,0,0,0,0,15,6,2,2,2
-1.2084429754612678,-1.1349493171655651,1.407277458978851,27,1,1,2,0,1,1,0,14,5,1,2,0
-0.7827548340133947,0.49259550052729595,-0.9753630888374127,33,0,2,3,0,0,0,0,22,10,1,3,2
-0.8167383411037712,-1.1126541826766219,-0.13871068273399184,18,8,2,2,0,0,0,0,9,2,1,1,2
-0.310562946020796,1.066695213617586,-1.6846988244468348,29,9,2,2,0,0,0,0,30,4,1,5,2
-0.6772271014695942,-0.12052069791864489,-0.18418092219613427,61,4,1,2,0,0,0,1,29,7,1,1,2
1.9806408741251094,-0.0034712418516925463,0.03407622722214942,37,4,1,3,0,0,0,0,20,5,2,5,1
-0.40178183347391166,0.2640703720156271,-0.13871068273399184,30,4,2,3,0,0,0,0,17,6,3,2,2
1.2580441970455265,0.013250109015014932,-0.7480118915267006,52,4,1,3,0,1,0,0,21,11,1,3,0
0.528293097420601,1.3398106111071415,-0.9117047535904133,50,4,1,3,0,0,0,0,15,6,2,2,1
0.42097675924046496,2.069976265620035,0.08864051457672034,77,5,1,1,0,0,0,1,1,9,1,2,1
-0.8417788200124696,0.7935798161280305,-0.9480809451601272,35,4,2,3,0,0,0,0,4,9,2,1,1
3.282745777377427,-0.43265258076385116,-0.22055711376584825,39,4,0,3,0,1,0,1,19,11,2,2,2
0.09992204751822452,0.007676325392779106,-0.1568987785188488,36,4,1,3,0,1,0,0,4,8,1,2,1
0.6517068863277575,2.2037470725536945,-1.7210750160165487,35,4,2,3,0,1,0,0,30,4,1,3,2
0.9986963797768642,-0.7113417618756425,-0.8116702267736999,22,6,2,2,0,0,1,0,10,8,1,2,1
-0.8140554326492677,-0.6333087911643409,-0.13871068273399184,46,9,0,2,0,1,0,0,19,11,3,2,1
1.569261577767921,-0.02576637634063585,-0.1568987785188488,45,9,1,2,0,1,0,0,27,7,2,1,2
2.0843800010325744,1.9362054586863748,-1.5573821539528359,40,4,1,3,0,1,0,0,19,11,2,1,2
-0.2077181219314989,-1.107080399054386,-0.07505234748699244,37,4,1,3,0,1,1,0,11,8,1,2,1
1.9207225853078667,0.5984973893497767,2.1075191466958447,50,7,1,2,0,0,0,0,13,8,1,1,0
-0.7317795733778301,0.34210334272692866,-0.029582108024849996,66,5,1,2,0,0,0,0,18,1,1,1,2
-0.9133230454658936,0.03554524350395823,-0.7934821309888429,56,4,1,2,0,0,0,0,27,10,1,8,1
0.3512211394233765,0.013250109015014932,2.935077504906837,28,4,2,3,1,1,0,0,8,7,1,1,0
2.08616860666891,1.2840727748847833,-0.22055711376584825,46,10,0,2,0,1,0,0,19,11,1,1,2
-0.0530037343884694,1.8470249207306018,-0.1568987785188488,55,3,1,2,0,1,0,0,28,4,1,3,2
-0.7022675803782926,-0.5497020368308035,-1.0117392804071266,28,10,2,1,0,0,0,0,4,5,1,3,0
0.8082098795071226,-0.22084880311888977,-1.0026452325146982,28,8,2,2,0,0,0,0,25,5,1,4,0
-0.5761708830166328,-0.7447844636090574,-1.2663726213951243,49,10,1,3,0,0,0,0,22,5,1,2,0
-0.8122668270129322,-0.4883904169862094,-0.8480464183434139,28,9,2,2,0,0,0,0,13,8,3,1,0
2.6746198610233227,1.9083365405751957,-0.9662690409449842,52,6,1,3,0,0,0,0,31,8,3,5,1
-0.5135696857448867,0.1971849685487972,-1.1026797593314115,31,7,1,2,0,0,0,0,4,6,3,3,2
-0.07714991047900001,-0.7280631127423499,1.6073465126122777,32,4,2,3,0,0,0,0,10,8,2,5,0
0.6034145341466963,-0.19297988500771063,2.507657253962698,43,4,2,3,0,1,0,0,26,8,1,3,0
-0.6897473409239434,2.761125434777277,-0.09324044327184941,34,4,1,3,0,0,0,0,9,12,1,8,1
-0.9133230454658936,0.02997145988172241,-1.0481154719768406,23,8,2,2,0,0,0,0,30,4,1,6,2
-0.27121362202141275,-0.9454406740095471,-0.9117047535904133,33,4,2,3,0,1,0,0,6,4,1,2,2
-0.4858462983816849,-0.66117770927552,1.0253274474968546,60,0,1,2,0,0,0,0,19,7,2,8,0
-0.6190974182886873,-0.6834728437644633,-0.07505234748699244,19,8,2,2,0,0,0,0,30,4,1,2,2
-0.5672278548349547,-0.3546196100525496,1.5618762731501354,31,0,2,2,0,1,0,0,13,5,2,1,0
2.7747817766581164,0.3253819918602212,2.243929865082272,35,4,1,3,0,1,0,0,23,7,2,7,1
-0.6012113619253312,-0.6444563584088125,-0.21146306587341976,54,5,0,3,0,1,0,0,12,5,2,1,0
-0.5690164604712904,-0.276586639341248,-1.3664071482118376,39,9,0,2,0,0,0,0,13,10,1,2,0
-0.8417788200124696,2.1424354527091003,-0.4751904547538459,28,4,2,3,0,0,0,0,20,10,2,2,0
2.35445945211925,-0.42707879714161534,-1.093585711438983,50,9,1,2,0,0,0,0,29,10,2,2,1
0.452277357876338,0.3699722608381078,-0.12961663484156336,46,8,2,2,0,0,0,0,8,9,3,1,2
-0.5645449463804514,0.8270225178614455,0.7434119628315714,32,2,1,2,0,0,0,0,6,9,1,1,0
0.734877048417363,-0.2264225867411256,-0.12961663484156336,74,5,1,3,0,0,0,0,15,9,2,3,2
